"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.307472162E1,1.050854492E1,-2.333770752E1,-4.246170044E1,4.957896845E1
3.308477962E1,1.063754272E1,-2.352879333E1,-4.236163330E1,4.961118228E1
3.309483862E1,1.043734741E1,-2.366661835E1,-4.233306885E1,4.960983535E1
3.310489762E1,1.029637146E1,-2.411422348E1,-4.225924683E1,4.973283605E1
3.311495562E1,1.060786438E1,-2.401802444E1,-4.200979614E1,4.954003691E1
3.312501462E1,1.073744202E1,-2.408855057E1,-4.209774780E1,4.967666756E1
3.313507362E1,1.068339539E1,-2.416485214E1,-4.216882324E1,4.976228160E1
3.314513163E1,1.063188171E1,-2.439640427E1,-4.174856567E1,4.950923334E1
3.315519062E1,1.086227417E1,-2.438882065E1,-4.164086914E1,4.946479107E1
3.316524862E1,1.066412354E1,-2.446004105E1,-4.173306274E1,4.953448965E1
3.317530762E1,1.073582458E1,-2.473634338E1,-4.194454956E1,4.986471549E1
3.318536662E1,1.052159119E1,-2.467748260E1,-4.198886108E1,4.982716612E1
3.319542462E1,1.058404541E1,-2.472234344E1,-4.172747803E1,4.964271049E1
3.320548362E1,1.070109558E1,-2.466109848E1,-4.173062134E1,4.963998370E1
3.321554262E1,1.068704224E1,-2.460761261E1,-4.171771240E1,4.959954635E1
3.322560062E1,1.090962219E1,-2.477764511E1,-4.178057861E1,4.978522173E1
3.323565962E1,1.051826477E1,-2.470674896E1,-4.162866211E1,4.953789304E1
3.324571833E1,1.065594482E1,-2.449561691E1,-4.233197021E1,5.005577000E1
3.325577633E1,1.058650208E1,-2.426220322E1,-4.221145630E1,4.982504966E1
3.326583533E1,1.041035461E1,-2.420339966E1,-4.243432617E1,4.994849423E1
3.327589333E1,1.040415955E1,-2.421487427E1,-4.255218506E1,5.005292324E1
3.328595233E1,1.056358337E1,-2.412813568E1,-4.235070801E1,4.987322622E1
3.329601133E1,1.041302490E1,-2.400010681E1,-4.234765625E1,4.977710522E1
3.330606933E1,1.076249695E1,-2.376317596E1,-4.241668701E1,4.979653813E1
3.331612833E1,1.089042664E1,-2.362879562E1,-4.215563965E1,4.953805940E1
3.332618733E1,1.092378235E1,-2.384399796E1,-4.258197021E1,5.001089328E1
3.333624533E1,1.084222412E1,-2.366712189E1,-4.295196533E1,5.022507151E1
3.334630433E1,1.100759888E1,-2.363764191E1,-4.252706909E1,4.988443598E1
3.335636333E1,1.145652771E1,-2.372186279E1,-4.240191650E1,4.991894755E1
3.336642133E1,1.149913025E1,-2.367451859E1,-4.263421631E1,5.010378456E1
3.337648033E1,1.156442261E1,-2.337971878E1,-4.302151489E1,5.031101136E1
3.338653933E1,1.149096680E1,-2.351609039E1,-4.303344727E1,5.036791051E1
3.339659733E1,1.163267517E1,-2.335674286E1,-4.295516968E1,5.025935904E1
3.340665633E1,1.171130371E1,-2.297261429E1,-4.271124268E1,4.989134086E1
3.341671433E1,1.153240967E1,-2.302401352E1,-4.285751343E1,4.999868127E1
3.342677333E1,1.172999573E1,-2.299866867E1,-4.304971313E1,5.019770275E1
3.343683233E1,1.173623657E1,-2.265398788E1,-4.323861694E1,5.020478474E1
3.344689033E1,1.184667969E1,-2.242294312E1,-4.315472412E1,5.005459431E1
3.345694933E1,1.181559753E1,-2.217359924E1,-4.348739624E1,5.022380392E1
3.346700833E1,1.193852234E1,-2.207525635E1,-4.348916626E1,5.021108284E1
3.347706633E1,1.204313660E1,-2.182664490E1,-4.377758789E1,5.037774080E1
3.348712533E1,1.214549255E1,-2.179546738E1,-4.371374512E1,5.033335772E1
3.349718433E1,1.221687317E1,-2.142885590E1,-4.394473267E1,5.039431897E1
3.350724233E1,1.238618469E1,-2.128493500E1,-4.342910767E1,4.992547868E1
3.351730133E1,1.223417664E1,-2.119097519E1,-4.367062378E1,5.005852464E1
3.352735933E1,1.227493286E1,-2.106687546E1,-4.393270874E1,5.024510041E1
3.353741833E1,1.245903015E1,-2.118280792E1,-4.383016968E1,5.024960256E1
3.354747733E1,1.264198303E1,-2.097566986E1,-4.391839600E1,5.028542501E1
3.355753533E1,1.279359436E1,-2.099047852E1,-4.370474243E1,5.014360135E1
3.356759433E1,1.265713501E1,-2.067472076E1,-4.428692627E1,5.048741411E1
3.357765333E1,1.280244446E1,-2.054349518E1,-4.416558838E1,5.036404447E1
3.358771133E1,1.292633057E1,-2.064004135E1,-4.465725708E1,5.086621609E1
3.359777033E1,1.257266235E1,-2.031350327E1,-4.439529419E1,5.041480338E1
3.360782933E1,1.258802795E1,-2.031464005E1,-4.444448853E1,5.046241778E1
3.361788733E1,1.232144165E1,-2.024013519E1,-4.425521851E1,5.019965500E1
3.362794633E1,1.231486511E1,-2.011384201E1,-4.446435547E1,5.033191284E1
3.363800533E1,1.231666565E1,-2.013709641E1,-4.471243286E1,5.056089948E1
3.364806333E1,1.249836731E1,-2.008269501E1,-4.461093140E1,5.049414842E1
3.365812233E1,1.239900208E1,-2.017340088E1,-4.450097656E1,5.040871225E1
3.366818033E1,1.238317871E1,-1.982007217E1,-4.421221924E1,5.000898625E1
3.367823933E1,1.231523132E1,-1.986283875E1,-4.445083618E1,5.022025610E1
3.368829833E1,1.216310120E1,-1.977081680E1,-4.465795898E1,5.033050296E1
3.369835633E1,1.241259766E1,-1.992720795E1,-4.402746582E1,4.989573072E1
3.370841533E1,1.231105042E1,-1.988274002E1,-4.382162476E1,4.967111947E1
3.371847433E1,1.232725525E1,-2.015393448E1,-4.422552490E1,5.014019695E1
3.372853233E1,1.224449158E1,-2.023953629E1,-4.444372559E1,5.034690802E1
3.373859133E1,1.192111206E1,-1.997006226E1,-4.444839478E1,5.016548711E1
3.374865033E1,1.213198853E1,-1.985264969E1,-4.476821899E1,5.045301059E1
3.375870833E1,1.221189880E1,-1.992354584E1,-4.456475830E1,5.031993475E1
3.376876733E1,1.201934814E1,-1.995054626E1,-4.450225830E1,5.022887636E1
3.377882533E1,1.216249084E1,-1.994599533E1,-4.456527710E1,5.031732143E1
3.378888433E1,1.217593384E1,-1.990073013E1,-4.463879395E1,5.036779079E1
3.379894333E1,1.209696960E1,-2.003001785E1,-4.488647461E1,5.061950110E1
3.380900133E1,1.218891907E1,-1.998389435E1,-4.494216919E1,5.067271803E1
3.381906033E1,1.259721375E1,-1.991138458E1,-4.479180908E1,5.061086041E1
3.382911933E1,1.241700745E1,-1.960529327E1,-4.449365234E1,5.018201567E1
3.383917733E1,1.251197815E1,-1.942301178E1,-4.449801636E1,5.013857241E1
3.384923633E1,1.271296692E1,-1.918248367E1,-4.510861206E1,5.063964938E1
3.385929533E1,1.286167908E1,-1.920700836E1,-4.504562378E1,5.063042742E1
3.386935333E1,1.302760315E1,-1.930006027E1,-4.498446655E1,5.065385475E1
3.387941233E1,1.288952637E1,-1.892931366E1,-4.517721558E1,5.065016893E1
3.388947133E1,1.288510132E1,-1.931553650E1,-4.510025024E1,5.072620978E1
3.389952933E1,1.254757690E1,-1.960392761E1,-4.515121460E1,5.079751809E1
3.390958833E1,1.255580139E1,-1.958078384E1,-4.520620728E1,5.083951633E1
3.391964633E1,1.298692322E1,-1.969347763E1,-4.465615845E1,5.050411590E1
3.392970533E1,1.306794739E1,-1.986014557E1,-4.468386841E1,5.061466909E1
3.393976433E1,1.291946411E1,-2.024381638E1,-4.435198975E1,5.043633263E1
3.394982233E1,1.278382874E1,-2.013155746E1,-4.439706421E1,5.039647997E1
3.395988133E1,1.281153870E1,-2.051198196E1,-4.470050049E1,5.082333787E1
3.396994033E1,1.279562378E1,-2.078486633E1,-4.482528687E1,5.103964145E1
3.397999833E1,1.268080139E1,-2.097218323E1,-4.475921631E1,5.102962510E1
3.399005733E1,1.263723755E1,-2.074887466E1,-4.441622925E1,5.062624807E1
3.400011633E1,1.260690308E1,-2.088576889E1,-4.460836792E1,5.084344437E1
3.401017433E1,1.257769775E1,-2.081856155E1,-4.385534668E1,5.014880276E1
3.402023333E1,1.267594910E1,-2.069609070E1,-4.418298340E1,5.040975975E1
3.403029133E1,1.239875793E1,-2.044043732E1,-4.434533691E1,5.037905896E1
3.404035033E1,1.246722412E1,-2.006069565E1,-4.439474487E1,5.028674338E1
3.405040933E1,1.257960510E1,-2.012054062E1,-4.452960205E1,5.045758692E1
3.406046733E1,1.258361816E1,-1.987472534E1,-4.456936646E1,5.039623577E1
3.407052633E1,1.265356445E1,-1.980136871E1,-4.436862183E1,5.020738491E1
3.408058533E1,1.264308167E1,-1.945880890E1,-4.474130249E1,5.040115977E1
3.409064333E1,1.238659668E1,-1.922822571E1,-4.482153320E1,5.032019753E1
3.410070233E1,1.213938904E1,-1.937494659E1,-4.516229248E1,5.062001564E1
3.411076133E1,1.243681335E1,-1.921707535E1,-4.476110840E1,5.027451776E1
3.412081933E1,1.274372864E1,-1.926759338E1,-4.492074585E1,5.051253490E1
3.413087833E1,1.294654846E1,-1.911221695E1,-4.530426025E1,5.084649399E1
3.414093633E1,1.275735474E1,-1.900790024E1,-4.497201538E1,5.046318003E1
3.415099533E1,1.279637146E1,-1.914896011E1,-4.445410156E1,5.006592595E1
3.416105433E1,1.278648376E1,-1.927240753E1,-4.507156372E1,5.065931025E1
3.417111233E1,1.305662537E1,-1.911355209E1,-4.535888672E1,5.092378564E1
3.418117133E1,1.285601807E1,-1.931180954E1,-4.499795532E1,5.062646710E1
3.419123033E1,1.268020630E1,-1.929632187E1,-4.507601929E1,5.064566303E1
3.420128833E1,1.253031921E1,-1.903260422E1,-4.556085205E1,5.094153671E1
3.421134733E1,1.250117493E1,-1.874239349E1,-4.532223511E1,5.061286085E1
3.422140633E1,1.239411926E1,-1.878214264E1,-4.617672729E1,5.136801746E1
3.423146433E1,1.251765442E1,-1.836598587E1,-4.601959229E1,5.110581164E1
3.424152333E1,1.236206055E1,-1.816869736E1,-4.602386475E1,5.100115911E1
3.425158646E1,1.225537109E1,-1.813789368E1,-4.601608276E1,5.095740555E1
3.426164446E1,1.224557495E1,-1.789264297E1,-4.632913208E1,5.115163006E1
3.427170346E1,1.216105652E1,-1.783335495E1,-4.647232056E1,5.124057399E1
3.428176146E1,1.213804626E1,-1.771195984E1,-4.628781128E1,5.102555400E1
3.429182046E1,1.216990662E1,-1.754085159E1,-4.641665649E1,5.109103739E1
3.430187946E1,1.214422607E1,-1.770656586E1,-4.645138550E1,5.117358612E1
3.431193746E1,1.202561951E1,-1.776457977E1,-4.670693970E1,5.139780185E1
3.432199646E1,1.211262512E1,-1.797870255E1,-4.669674683E1,5.148335262E1
3.433205546E1,1.213569641E1,-1.789749527E1,-4.673138428E1,5.149191918E1
3.434211346E1,1.195953369E1,-1.772229004E1,-4.697872925E1,5.161502700E1
3.435217246E1,1.188053894E1,-1.768002319E1,-4.681436157E1,5.143262462E1
3.436223146E1,1.214517212E1,-1.775645828E1,-4.656503296E1,5.129424247E1
3.437228946E1,1.229449463E1,-1.774460983E1,-4.662905884E1,5.138380002E1
3.438234846E1,1.232263184E1,-1.778178024E1,-4.674801636E1,5.151131912E1
3.439240646E1,1.241648865E1,-1.768502426E1,-4.616128540E1,5.096855446E1
3.440246546E1,1.254318237E1,-1.781441498E1,-4.621688843E1,5.109486844E1
3.441252446E1,1.238882446E1,-1.784593582E1,-4.598846436E1,5.086156949E1
3.442258246E1,1.224000549E1,-1.777287292E1,-4.592254639E1,5.074025042E1
3.443264146E1,1.232151794E1,-1.776983643E1,-4.625970459E1,5.106414750E1
3.444270046E1,1.222752380E1,-1.780583572E1,-4.645834351E1,5.123414687E1
3.445275846E1,1.183874512E1,-1.787681961E1,-4.684155273E1,5.151570273E1
3.446281746E1,1.204295349E1,-1.791977310E1,-4.681042480E1,5.154965438E1
3.447287646E1,1.178062439E1,-1.818116379E1,-4.681478882E1,5.158451589E1
3.448293446E1,1.189237976E1,-1.807852173E1,-4.665884399E1,5.143257107E1
3.449299346E1,1.211404419E1,-1.823837662E1,-4.635620117E1,5.126681027E1
3.450305146E1,1.191259766E1,-1.841123962E1,-4.637445068E1,5.129788888E1
3.451311046E1,1.182701111E1,-1.861215973E1,-4.634448242E1,5.132350078E1
3.452316946E1,1.176197815E1,-1.867457199E1,-4.660095215E1,5.156289858E1
3.453322746E1,1.168754578E1,-1.894357681E1,-4.628466797E1,5.135881928E1
3.454328646E1,1.167068481E1,-1.914500809E1,-4.626586914E1,5.141271113E1
3.455334546E1,1.174374390E1,-1.934830475E1,-4.651702881E1,5.173109690E1
3.456340346E1,1.173811340E1,-1.931426239E1,-4.635507202E1,5.157147215E1
3.457346246E1,1.150592041E1,-1.968651581E1,-4.649871826E1,5.178876238E1
3.458352146E1,1.180563354E1,-1.961405182E1,-4.626043701E1,5.161503700E1
3.459357946E1,1.181646729E1,-1.972298813E1,-4.618292236E1,5.158960630E1
3.460363846E1,1.137747192E1,-1.990877914E1,-4.615176392E1,5.153437364E1
3.461369746E1,1.105761719E1,-2.004183578E1,-4.668652344E1,5.199593782E1
3.462375546E1,1.070973206E1,-1.992329025E1,-4.668084717E1,5.187231774E1
3.463381446E1,1.074266052E1,-1.990439606E1,-4.693133545E1,5.209740862E1
3.464387246E1,1.038406372E1,-1.959269714E1,-4.694119263E1,5.191510499E1
3.465393146E1,1.046627808E1,-1.953990555E1,-4.703240967E1,5.199421549E1
3.466399046E1,1.043778992E1,-1.950970840E1,-4.713232422E1,5.206757308E1
3.467404846E1,1.067228699E1,-1.954664612E1,-4.645205688E1,5.151468405E1
3.468410746E1,1.065512085E1,-2.017982864E1,-4.694549561E1,5.219805209E1
3.469416646E1,1.079631042E1,-2.023273468E1,-4.660659790E1,5.194322708E1
3.470422446E1,1.103662109E1,-2.037955093E1,-4.634130859E1,5.181360809E1
3.471428346E1,1.109272766E1,-2.057493210E1,-4.620602417E1,5.178197667E1
3.472434246E1,1.136041260E1,-2.074021530E1,-4.614474487E1,5.185125827E1
3.473440046E1,1.115699768E1,-2.079640198E1,-4.591632080E1,5.162632515E1
3.474445946E1,1.097541809E1,-2.102594376E1,-4.614886475E1,5.188706805E1
3.475451846E1,1.058502197E1,-2.113481903E1,-4.608990479E1,5.179770833E1
3.476457646E1,1.056283569E1,-2.098238373E1,-4.600473022E1,5.165529138E1
3.477463546E1,1.045822144E1,-2.075067520E1,-4.647784424E1,5.196301494E1
3.478469346E1,1.044860840E1,-2.069305801E1,-4.675585938E1,5.218703338E1
3.479475246E1,1.039561462E1,-2.050481033E1,-4.693133545E1,5.225960483E1
3.480481146E1,1.049075317E1,-2.029548264E1,-4.671704102E1,5.200427327E1
3.481486946E1,1.044139099E1,-2.015519333E1,-4.701473999E1,5.220766457E1
3.482492846E1,1.028120422E1,-2.018107605E1,-4.729644775E1,5.243980321E1
3.483498746E1,1.016812134E1,-2.005203629E1,-4.751470947E1,5.256541132E1
3.484504546E1,1.040321350E1,-2.009570694E1,-4.690454102E1,5.207782884E1
3.485510446E1,1.025758362E1,-2.002902985E1,-4.715661621E1,5.225061254E1
3.486516346E1,9.973083496E0,-2.013650513E1,-4.717687988E1,5.225513591E1
3.487522146E1,1.003862000E1,-2.057161713E1,-4.733776855E1,5.258164751E1
3.488528046E1,9.970672607E0,-2.058059692E1,-4.719415283E1,5.244295323E1
3.489533846E1,9.839172363E0,-2.034793472E1,-4.711328125E1,5.225427284E1
3.490539746E1,9.724105835E0,-2.041948700E1,-4.736605835E1,5.248863846E1
3.491545646E1,9.676635742E0,-1.996870422E1,-4.735012817E1,5.229169213E1
3.492551446E1,9.707351685E0,-1.996963120E1,-4.717391968E1,5.213825414E1
3.493557346E1,9.785415649E0,-1.990596008E1,-4.730545044E1,5.224755734E1
3.494563246E1,9.730743408E0,-1.986982727E1,-4.734487915E1,5.225930525E1
3.495569046E1,1.000863647E1,-1.970724487E1,-4.744732666E1,5.234307129E1
3.496574946E1,9.866683960E0,-1.961104202E1,-4.740594482E1,5.224239683E1
3.497580846E1,9.533554077E0,-1.927639771E1,-4.784826660E1,5.245879124E1
3.498586646E1,9.763504028E0,-1.902528763E1,-4.761795044E1,5.219920291E1
3.499592546E1,9.566223145E0,-1.906130600E1,-4.766217041E1,5.221617087E1
3.500598446E1,9.724868774E0,-1.861449432E1,-4.737078857E1,5.181760398E1
3.501604246E1,9.555191040E0,-1.860824585E1,-4.749118042E1,5.189393709E1
3.502610146E1,9.927703857E0,-1.871896744E1,-4.772387695E1,5.221616107E1
3.503615946E1,9.592666626E0,-1.855906677E1,-4.758325195E1,5.196752908E1
3.504621846E1,9.678817749E0,-1.848934555E1,-4.739566040E1,5.178690990E1
3.505627746E1,9.592315674E0,-1.885436630E1,-4.805505371E1,5.250512200E1
3.506633546E1,9.679626465E0,-1.870716858E1,-4.830990601E1,5.270199563E1
3.507639446E1,9.472076416E0,-1.849301910E1,-4.825308228E1,5.253638678E1
3.508645346E1,9.427383423E0,-1.846302795E1,-4.825320435E1,5.251790827E1
3.509651146E1,9.311721802E0,-1.835395432E1,-4.827505493E1,5.247910756E1
3.510657046E1,9.301254272E0,-1.830844879E1,-4.856649780E1,5.272966278E1
3.511662946E1,9.458221436E0,-1.824207306E1,-4.836056519E1,5.254498499E1
3.512668746E1,9.365570068E0,-1.793503189E1,-4.842495728E1,5.248195651E1
3.513674646E1,9.447662354E0,-1.796444702E1,-4.833023071E1,5.241937506E1
3.514680446E1,9.307540894E0,-1.806498337E1,-4.824475098E1,5.235007104E1
3.515686346E1,9.139724731E0,-1.782622147E1,-4.838284302E1,5.236609818E1
3.516692246E1,9.213500977E0,-1.763493729E1,-4.812576294E1,5.207656548E1
3.517698046E1,9.001770020E0,-1.752058029E1,-4.856344604E1,5.240621040E1
3.518703946E1,8.957870483E0,-1.730753708E1,-4.867065430E1,5.242734852E1
3.519709846E1,8.872467041E0,-1.710469818E1,-4.887731934E1,5.253840230E1
3.520715646E1,9.113540649E0,-1.732055664E1,-4.891833496E1,5.268834597E1
3.521721546E1,8.787582397E0,-1.717093277E1,-4.909048462E1,5.274408229E1
3.522727446E1,8.380905151E0,-1.713066101E1,-4.916476440E1,5.273398503E1
3.523733246E1,8.609527588E0,-1.723791122E1,-4.891934204E1,5.257729143E1
3.524739133E1,8.689392090E0,-1.724617767E1,-4.916210938E1,5.281902287E1
3.525745033E1,8.578140259E0,-1.713969803E1,-4.947503662E1,5.305782683E1
3.526750833E1,8.335342407E0,-1.726522827E1,-4.951641846E1,5.309841558E1
3.527756733E1,8.182769775E0,-1.750075150E1,-4.987966919E1,5.349033018E1
3.528762533E1,8.340789795E0,-1.747383118E1,-4.993295288E1,5.355560973E1
3.529768433E1,8.182373047E0,-1.766264343E1,-4.989843750E1,5.356093975E1
3.530774333E1,8.164810181E0,-1.737108994E1,-4.965344238E1,5.323422988E1
3.531780133E1,8.005432129E0,-1.748251343E1,-4.961624146E1,5.321180917E1
3.532786033E1,8.155441284E0,-1.749500275E1,-4.956915283E1,5.319480479E1
3.533791933E1,8.298217773E0,-1.737023926E1,-4.960662842E1,5.321093133E1
3.534797733E1,8.093704224E0,-1.771644974E1,-4.968133545E1,5.336305587E1
3.535803633E1,7.884048462E0,-1.768124390E1,-4.966519165E1,5.330493286E1
3.536809533E1,8.022827148E0,-1.772952652E1,-4.962542725E1,5.330464234E1
3.537815333E1,7.856262207E0,-1.735803223E1,-4.945944214E1,5.300243914E1
3.538821233E1,7.423004150E0,-1.758736801E1,-4.970999146E1,5.324941084E1
3.539827133E1,7.236572266E0,-1.751578522E1,-4.958007812E1,5.307876088E1
3.540832933E1,7.408721924E0,-1.763505936E1,-4.958895874E1,5.315025219E1
3.541838833E1,7.387969971E0,-1.750475311E1,-4.975057983E1,5.325522205E1
3.542844633E1,7.567062378E0,-1.744424057E1,-5.021713257E1,5.369657685E1
3.543850533E1,7.813888550E0,-1.730548096E1,-5.000015259E1,5.348412647E1
3.544856433E1,7.971740723E0,-1.706850433E1,-5.017892456E1,5.359857237E1
3.545862233E1,8.215011597E0,-1.696372604E1,-5.021102905E1,5.363209725E1
3.546868133E1,8.190139771E0,-1.682058716E1,-5.021530151E1,5.358719108E1
3.547874033E1,8.384017944E0,-1.678243637E1,-5.014620972E1,5.354049193E1
3.548879833E1,8.443756104E0,-1.683587265E1,-5.011608887E1,5.353845336E1
3.549885733E1,8.333297729E0,-1.680649948E1,-4.961016846E1,5.303839261E1
3.550891633E1,8.144653320E0,-1.705123901E1,-4.986468506E1,5.332510615E1
3.551897433E1,8.244857788E0,-1.713571930E1,-5.038388062E1,5.385300346E1
3.552903333E1,8.506469727E0,-1.709550858E1,-5.015341187E1,5.366545595E1
3.553909233E1,8.111572266E0,-1.725632095E1,-5.003417969E1,5.354434942E1
3.554915033E1,7.987701416E0,-1.738357544E1,-5.026388550E1,5.378150476E1
3.555920933E1,8.121551514E0,-1.746430969E1,-5.026284790E1,5.382671819E1
3.556926733E1,7.886398315E0,-1.752047348E1,-5.012698364E1,5.368311428E1
3.557932633E1,7.839920044E0,-1.755583191E1,-5.028002930E1,5.383078047E1
3.558938533E1,7.545349121E0,-1.747051239E1,-5.046520996E1,5.393411270E1
3.559944333E1,7.330474854E0,-1.736669540E1,-5.048004150E1,5.388480826E1
3.560950233E1,7.292083740E0,-1.741637802E1,-5.061505127E1,5.402210773E1
3.561956133E1,7.222122192E0,-1.733305740E1,-5.104864502E1,5.439262897E1
3.562961933E1,7.476669312E0,-1.709710693E1,-5.092385864E1,5.423514569E1
3.563967833E1,7.696609497E0,-1.685789490E1,-5.084112549E1,5.411327433E1
3.564973733E1,7.675598145E0,-1.673803711E1,-5.123672485E1,5.444518957E1
3.565979533E1,7.838806152E0,-1.676244354E1,-5.098315430E1,5.423751854E1
3.566985433E1,7.756942749E0,-1.652225494E1,-5.080694580E1,5.398611683E1
3.567991233E1,7.535736084E0,-1.661792755E1,-5.072009277E1,5.390241781E1
3.568997133E1,7.348587036E0,-1.614632034E1,-5.086886597E1,5.387343424E1
3.570003033E1,7.261459351E0,-1.605298615E1,-5.082360840E1,5.379095023E1
3.571008833E1,6.884506226E0,-1.585994339E1,-5.119964600E1,5.404015156E1
3.572014733E1,7.048309326E0,-1.572919846E1,-5.165829468E1,5.445792649E1
3.573020633E1,6.779144287E0,-1.581539536E1,-5.139721680E1,5.420108322E1
3.574026433E1,6.884597778E0,-1.581440353E1,-5.124490356E1,5.406970674E1
3.575032333E1,6.809463501E0,-1.568118668E1,-5.153619385E1,5.429776869E1
3.576038233E1,6.641510010E0,-1.545583344E1,-5.122015381E1,5.391193373E1
3.577044033E1,6.473770142E0,-1.559717941E1,-5.107263184E1,5.379215025E1
3.578049933E1,6.462203979E0,-1.546786118E1,-5.131912231E1,5.398765715E1
3.579055833E1,6.460952759E0,-1.533999252E1,-5.141787720E1,5.404495700E1
3.580061633E1,6.291870117E0,-1.514763260E1,-5.142504883E1,5.397753283E1
3.581067533E1,6.307586670E0,-1.508369446E1,-5.193060303E1,5.444346626E1
3.582073333E1,6.104171753E0,-1.492820740E1,-5.158355713E1,5.404605124E1
3.583079233E1,5.704620361E0,-1.470220184E1,-5.172006226E1,5.407090042E1
3.584085133E1,5.725280762E0,-1.467306137E1,-5.178927612E1,5.413138361E1
3.585090933E1,5.483261108E0,-1.435866165E1,-5.177752686E1,5.401064343E1
3.586096833E1,5.210510254E0,-1.412682343E1,-5.210269165E1,5.423474011E1
3.587102733E1,5.385574341E0,-1.407152939E1,-5.183578491E1,5.398111659E1
3.588108533E1,5.506622314E0,-1.428033447E1,-5.180249023E1,5.401619050E1
3.589114433E1,5.139663696E0,-1.417583466E1,-5.214987183E1,5.428608995E1
3.590120333E1,5.010910034E0,-1.398223495E1,-5.235092163E1,5.441719498E1
3.591126133E1,4.892990112E0,-1.384983826E1,-5.262411499E1,5.463567379E1
3.592132033E1,5.172134399E0,-1.397126770E1,-5.243264771E1,5.450807134E1
3.593137933E1,4.878387451E0,-1.390865326E1,-5.223330688E1,5.427308401E1
3.594143733E1,4.539093018E0,-1.415684509E1,-5.242318726E1,5.449045963E1
3.595149633E1,4.653656006E0,-1.396418762E1,-5.229479980E1,5.432679943E1
3.596155433E1,4.527038574E0,-1.393556595E1,-5.217922974E1,5.419747312E1
3.597161333E1,4.416015625E0,-1.409305954E1,-5.251739502E1,5.455448928E1
3.598167233E1,4.471176147E0,-1.401340866E1,-5.237628174E1,5.440259118E1
3.599173033E1,4.601486206E0,-1.399915695E1,-5.248922729E1,5.451852027E1
3.600178933E1,4.765106201E0,-1.442690277E1,-5.200769043E1,5.418156167E1
3.601184833E1,4.666503906E0,-1.457885742E1,-5.260043335E1,5.478252396E1
3.602190633E1,4.752700806E0,-1.432809448E1,-5.244537354E1,5.457471632E1
3.603196533E1,4.864425659E0,-1.438545990E1,-5.252020264E1,5.467152621E1
3.604202433E1,4.795989990E0,-1.459356689E1,-5.279785156E1,5.498715163E1
3.605208233E1,4.470275879E0,-1.452186966E1,-5.247470093E1,5.463023249E1
3.606214133E1,4.514755249E0,-1.471035385E1,-5.277713013E1,5.497456675E1
3.607220033E1,4.280395508E0,-1.489007568E1,-5.283679199E1,5.506144502E1
3.608225833E1,4.266571045E0,-1.484882355E1,-5.263269043E1,5.485336171E1
3.609231733E1,4.207015991E0,-1.511057281E1,-5.266989136E1,5.495585365E1
3.610237533E1,4.072601318E0,-1.532810211E1,-5.302740479E1,5.534837355E1
3.611243433E1,4.455688477E0,-1.525471878E1,-5.219998169E1,5.456553576E1
3.612249333E1,4.675765991E0,-1.527160263E1,-5.240347290E1,5.478328766E1
3.613255133E1,4.772613525E0,-1.558932495E1,-5.233447266E1,5.481516141E1
3.614261033E1,5.017318726E0,-1.570073318E1,-5.210070801E1,5.464586247E1
3.615266933E1,4.879226685E0,-1.583925629E1,-5.238583374E1,5.494510414E1
3.616272733E1,4.769546509E0,-1.627074814E1,-5.202551270E1,5.471873345E1
3.617278633E1,4.759780884E0,-1.624544907E1,-5.213052368E1,5.481023288E1
3.618284533E1,4.434738159E0,-1.632367706E1,-5.248220825E1,5.514083349E1
3.619290333E1,4.104293823E0,-1.644316864E1,-5.233255005E1,5.500835225E1
3.620296233E1,3.861495972E0,-1.636897659E1,-5.204107666E1,5.469120776E1
3.621302133E1,3.858871460E0,-1.630205917E1,-5.252822876E1,5.513495116E1
3.622307933E1,3.755813599E0,-1.601653290E1,-5.253274536E1,5.504838596E1
3.623313833E1,3.698684692E0,-1.607535553E1,-5.232913208E1,5.486743468E1
3.624319633E1,3.577316284E0,-1.582275391E1,-5.217868042E1,5.464221283E1
3.625325237E1,3.655929565E0,-1.562688828E1,-5.229763794E1,5.470473830E1
3.626331137E1,3.389373779E0,-1.579000854E1,-5.238720703E1,5.481999348E1
3.627336937E1,3.466415405E0,-1.591411209E1,-5.224887085E1,5.472859860E1
3.628342837E1,3.556396484E0,-1.643667984E1,-5.223052979E1,5.487112758E1
3.629348737E1,3.618469238E0,-1.662783813E1,-5.221615601E1,5.491907928E1
3.630354538E1,3.518844604E0,-1.682295990E1,-5.223068237E1,5.498580206E1
3.631360437E1,3.494094849E0,-1.684213257E1,-5.187384033E1,5.465127116E1
3.632366337E1,3.420181274E0,-1.722332001E1,-5.195617676E1,5.484327393E1
3.633372137E1,3.505981445E0,-1.732291031E1,-5.178790283E1,5.472076395E1
3.634378037E1,3.387115479E0,-1.736239243E1,-5.224734497E1,5.516076757E1
3.635383837E1,3.547653198E0,-1.726877975E1,-5.220288086E1,5.509934090E1
3.636389737E1,3.696258545E0,-1.731103897E1,-5.233200073E1,5.524466217E1
3.637395637E1,3.580322266E0,-1.696865463E1,-5.242700195E1,5.522086998E1
3.638401437E1,3.684249878E0,-1.686356735E1,-5.218750000E1,5.496807034E1
3.639407337E1,3.750122070E0,-1.700306702E1,-5.191854858E1,5.476041810E1
