"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.172150238E1,-6.535659790E0,-3.727197266E1,-3.683990479E1,5.281186779E1
7.173156138E1,-6.313980103E0,-3.749740601E1,-3.665200806E1,5.281374344E1
7.174162038E1,-6.444091797E0,-3.770329285E1,-3.651318359E1,5.287983724E1
7.175167938E1,-6.147628784E0,-3.798730469E1,-3.633193970E1,5.292294870E1
7.176173838E1,-6.372360229E0,-3.809033203E1,-3.636825562E1,5.304837779E1
7.177179738E1,-6.385330200E0,-3.841982269E1,-3.634356689E1,5.327016118E1
7.178185638E1,-6.190597534E0,-3.849245453E1,-3.632565308E1,5.328738711E1
7.179191638E1,-6.253753662E0,-3.847917175E1,-3.641210938E1,5.334414497E1
7.180197538E1,-6.112869263E0,-3.861026001E1,-3.647912598E1,5.346817727E1
7.181203438E1,-6.072952271E0,-3.883969116E1,-3.584173584E1,5.319804871E1
7.182209338E1,-6.268051147E0,-3.902578735E1,-3.558172607E1,5.318232577E1
7.183215238E1,-5.844284058E0,-3.910332489E1,-3.560559082E1,5.320698987E1
7.184221138E1,-5.836090088E0,-3.929779816E1,-3.536486816E1,5.318882202E1
7.185227038E1,-5.594329834E0,-3.964312744E1,-3.463626099E1,5.293906549E1
7.186233038E1,-5.410430908E0,-3.981359100E1,-3.462136841E1,5.303804240E1
7.187238937E1,-5.235763550E0,-3.991101837E1,-3.456878662E1,5.305943475E1
7.188244837E1,-4.984558105E0,-3.989012909E1,-3.419406128E1,5.277596086E1
7.189250738E1,-4.827255249E0,-4.000633240E1,-3.428439331E1,5.290773715E1
7.190256638E1,-4.394470215E0,-4.027258301E1,-3.373333740E1,5.271745786E1
7.191262538E1,-4.531570435E0,-4.059485626E1,-3.364309692E1,5.291819589E1
7.192268438E1,-4.281005859E0,-4.069287872E1,-3.347256470E1,5.286444909E1
7.193274338E1,-4.129333496E0,-4.064971161E1,-3.373672485E1,5.298695172E1
7.194280338E1,-3.925765991E0,-4.073511505E1,-3.386126709E1,5.311635008E1
7.195286238E1,-3.638931274E0,-4.054254913E1,-3.424572754E1,5.319501824E1
7.196292138E1,-3.351577759E0,-4.048516083E1,-3.391186523E1,5.291782237E1
7.197298038E1,-2.638488770E0,-4.057109833E1,-3.409194946E1,5.305880380E1
7.198303938E1,-2.127243042E0,-4.039833832E1,-3.414300537E1,5.293671427E1
7.199309838E1,-1.826126099E0,-4.033287811E1,-3.464782715E1,5.320289202E1
7.200315738E1,-1.473052979E0,-4.041809082E1,-3.435772705E1,5.306830842E1
7.201321738E1,-9.401702881E-1,-4.036620331E1,-3.447317505E1,5.309156324E1
7.202327638E1,-4.164276123E-1,-4.007105255E1,-3.451321411E1,5.288690398E1
7.203333538E1,-3.441162109E-1,-4.012605286E1,-3.487966919E1,5.316775204E1
7.204339438E1,3.124389648E-1,-4.026024628E1,-3.494714355E1,5.331311181E1
7.205345338E1,7.372894287E-1,-4.013204193E1,-3.464651489E1,5.302363039E1
7.206351237E1,1.000366211E0,-4.004258728E1,-3.486297607E1,5.310213394E1
7.207357137E1,1.186370850E0,-3.979070282E1,-3.504321289E1,5.303521732E1
7.208363038E1,1.357025146E0,-3.960646820E1,-3.492724609E1,5.282448637E1
7.209369038E1,1.526336670E0,-3.957188416E1,-3.487155151E1,5.276636073E1
7.210374938E1,2.302230835E0,-3.964808655E1,-3.470864868E1,5.274430137E1
7.211380838E1,2.574295044E0,-3.908810425E1,-3.522363281E1,5.268027332E1
7.212386738E1,2.971954346E0,-3.907885742E1,-3.523815918E1,5.270405556E1
7.213392638E1,3.713027954E0,-3.922555542E1,-3.527984619E1,5.288760083E1
7.214398538E1,4.272445679E0,-3.910336304E1,-3.541546631E1,5.292997305E1
7.215404438E1,4.728302002E0,-3.904338837E1,-3.526922607E1,5.282671032E1
7.216410338E1,5.287994385E0,-3.897070312E1,-3.529318237E1,5.284209788E1
7.217416338E1,6.046539307E0,-3.877568817E1,-3.478256226E1,5.243988242E1
7.218422238E1,6.036209106E0,-3.905178070E1,-3.492065430E1,5.273451899E1
7.219428138E1,6.398681641E0,-3.902770233E1,-3.515286255E1,5.291340493E1
7.220434038E1,6.739288330E0,-3.907627106E1,-3.528793335E1,5.308117564E1
7.221439938E1,6.936950684E0,-3.879792786E1,-3.524075317E1,5.287070243E1
7.222445838E1,7.472366333E0,-3.866785431E1,-3.536062622E1,5.292837710E1
7.223451738E1,8.048843384E0,-3.846380615E1,-3.527105713E1,5.280431549E1
7.224457738E1,8.648406982E0,-3.840980530E1,-3.534448242E1,5.290879439E1
7.225463638E1,9.214569092E0,-3.795358276E1,-3.580828857E1,5.298694423E1
7.226469537E1,9.871337891E0,-3.740956116E1,-3.578497314E1,5.270182996E1
7.227475438E1,1.043507385E1,-3.717887115E1,-3.576528931E1,5.263378331E1
7.228481338E1,1.112692261E1,-3.670958710E1,-3.598297119E1,5.259445225E1
7.229487238E1,1.171008301E1,-3.649418640E1,-3.623757935E1,5.274574715E1
7.230493138E1,1.207794189E1,-3.602153778E1,-3.634152222E1,5.257503306E1
7.231499038E1,1.271180725E1,-3.565597534E1,-3.654431152E1,5.261582771E1
7.232505038E1,1.290554810E1,-3.540085602E1,-3.681262207E1,5.267772700E1
7.233510938E1,1.321902466E1,-3.530891418E1,-3.668197632E1,5.260256097E1
7.234516838E1,1.346282959E1,-3.492850494E1,-3.703051758E1,5.265460540E1
7.235522738E1,1.380973816E1,-3.460375977E1,-3.723336792E1,5.267307419E1
7.236528638E1,1.424841309E1,-3.416757965E1,-3.731533813E1,5.256305960E1
7.237534538E1,1.452856445E1,-3.386901093E1,-3.734634399E1,5.246845239E1
7.238540438E1,1.497293091E1,-3.371123505E1,-3.730990601E1,5.246584712E1
7.239546338E1,1.519552612E1,-3.321042633E1,-3.720046997E1,5.213167365E1
7.240552338E1,1.560523987E1,-3.305931091E1,-3.737243652E1,5.227944683E1
7.241558238E1,1.604747009E1,-3.257970428E1,-3.770095825E1,5.234807237E1
7.242564138E1,1.615760803E1,-3.211702347E1,-3.756628418E1,5.199804997E1
7.243570038E1,1.641787720E1,-3.167867661E1,-3.804266357E1,5.215677803E1
7.244575937E1,1.630149841E1,-3.125414658E1,-3.859146118E1,5.226721157E1
7.245581837E1,1.676693726E1,-3.088330078E1,-3.846054077E1,5.209723264E1
7.246587738E1,1.699301147E1,-3.058464050E1,-3.847943115E1,5.200816566E1
7.247593738E1,1.725846863E1,-2.997416306E1,-3.899554443E1,5.212444413E1
7.248599638E1,1.749551392E1,-2.985311890E1,-3.896261597E1,5.210937687E1
7.249605538E1,1.768948364E1,-2.975832367E1,-3.918399048E1,5.228633444E1
7.250611438E1,1.769134521E1,-2.944607544E1,-3.925305176E1,5.216183592E1
7.251617338E1,1.810603333E1,-2.934475327E1,-3.940966797E1,5.236472970E1
7.252623238E1,1.863491821E1,-2.901653290E1,-3.930242920E1,5.228671245E1
7.253629138E1,1.894573975E1,-2.870832443E1,-3.937542725E1,5.228320205E1
7.254635038E1,1.925765991E1,-2.831307983E1,-3.929360962E1,5.211982072E1
7.255641038E1,1.914685059E1,-2.814174271E1,-3.961856079E1,5.223207759E1
7.256646938E1,1.911622620E1,-2.760973740E1,-3.971701050E1,5.201123557E1
7.257652838E1,1.945950317E1,-2.727194595E1,-3.994616699E1,5.213566493E1
7.258658738E1,1.947183228E1,-2.681319809E1,-4.030496216E1,5.217844209E1
7.259664638E1,1.974472046E1,-2.686930847E1,-4.025308228E1,5.226972696E1
7.260670538E1,1.971406555E1,-2.658623505E1,-4.055090332E1,5.234355772E1
7.261676438E1,1.975350952E1,-2.643323135E1,-4.060665894E1,5.232415893E1
7.262682438E1,1.982482910E1,-2.624701309E1,-4.028765869E1,5.200985472E1
7.263688338E1,2.001078796E1,-2.633453369E1,-4.029263306E1,5.212902817E1
7.264694237E1,2.017723083E1,-2.622909546E1,-4.044979858E1,5.226157573E1
7.265700137E1,1.995085144E1,-2.606986237E1,-4.058889771E1,5.220280466E1
7.266706038E1,1.997799683E1,-2.580061340E1,-4.035583496E1,5.189783642E1
7.267711938E1,2.039503479E1,-2.593194199E1,-4.026724243E1,5.205644890E1
7.268717838E1,2.045616150E1,-2.572315598E1,-4.021688843E1,5.193778404E1
7.269723738E1,2.044448853E1,-2.561510086E1,-4.050451660E1,5.210303608E1
7.270729738E1,2.027845764E1,-2.545235062E1,-4.068197632E1,5.209665242E1
7.271735638E1,2.041011047E1,-2.514385223E1,-4.028128052E1,5.168527329E1
7.272741538E1,2.012507629E1,-2.525347519E1,-4.049005127E1,5.178996965E1
7.273747438E1,2.004217529E1,-2.566349411E1,-4.069500732E1,5.211897295E1
7.274753338E1,1.992701721E1,-2.574490738E1,-4.034194946E1,5.183974496E1
7.275759238E1,1.970097351E1,-2.557612228E1,-4.030187988E1,5.163824078E1
7.276765138E1,1.939802551E1,-2.566833115E1,-4.025613403E1,5.153351283E1
7.277771138E1,1.891664124E1,-2.573257446E1,-4.029095459E1,5.141367256E1
7.278777038E1,1.802639771E1,-2.568264389E1,-4.119638062E1,5.178504598E1
7.279782938E1,1.723448181E1,-2.567569351E1,-4.184622192E1,5.203244075E1
7.280788838E1,1.681893921E1,-2.542237473E1,-4.211926270E1,5.199236620E1
7.281794738E1,1.617173767E1,-2.518604660E1,-4.233831787E1,5.184973677E1
7.282800637E1,1.602403259E1,-2.506280899E1,-4.219671631E1,5.162825663E1
7.283806537E1,1.622210693E1,-2.480295181E1,-4.195742798E1,5.136894913E1
7.284812717E1,1.640242004E1,-2.485403442E1,-4.206600952E1,5.153941761E1
7.285818717E1,1.665968323E1,-2.459337234E1,-4.269396973E1,5.201109554E1
7.286824617E1,1.688787842E1,-2.458983231E1,-4.236468506E1,5.181338466E1
7.287830517E1,1.741647339E1,-2.435008240E1,-4.221203613E1,5.175051741E1
7.288836417E1,1.702354431E1,-2.444833755E1,-4.257946777E1,5.196665610E1
7.289842317E1,1.704464722E1,-2.439451981E1,-4.263940430E1,5.199741719E1
7.290848217E1,1.683471680E1,-2.412483597E1,-4.254287720E1,5.172341636E1
7.291854117E1,1.672460938E1,-2.424720001E1,-4.231900024E1,5.156100318E1
7.292860117E1,1.641969299E1,-2.396171951E1,-4.254730225E1,5.151740724E1
7.293866017E1,1.646316528E1,-2.352536011E1,-4.290213013E1,5.162432710E1
7.294871917E1,1.625756836E1,-2.316300201E1,-4.321136475E1,5.165322095E1
7.295877817E1,1.604306030E1,-2.301355743E1,-4.330401611E1,5.159691290E1
7.296883717E1,1.616160583E1,-2.266992569E1,-4.302285767E1,5.124538336E1
7.297889617E1,1.673437500E1,-2.215382385E1,-4.294357300E1,5.113689157E1
7.298895517E1,1.702136230E1,-2.175263977E1,-4.331304932E1,5.137046187E1
7.299901417E1,1.747608948E1,-2.148064423E1,-4.346643066E1,5.153797022E1
7.300907417E1,1.746705627E1,-2.098470306E1,-4.388629150E1,5.168619158E1
7.301913317E1,1.781221008E1,-2.069776917E1,-4.360403442E1,5.144885125E1
7.302919217E1,1.776800537E1,-2.010496521E1,-4.395019531E1,5.149302194E1
7.303925117E1,1.801379395E1,-2.002408981E1,-4.372717285E1,5.135685534E1
7.304931017E1,1.807302856E1,-1.991345978E1,-4.390606689E1,5.148711443E1
7.305936917E1,1.831115723E1,-1.966651154E1,-4.386199951E1,5.143875150E1
7.306942817E1,1.812170410E1,-1.945402527E1,-4.401031494E1,5.141753670E1
7.307948817E1,1.778494263E1,-1.919834137E1,-4.409005737E1,5.127195778E1
7.308954717E1,1.781074524E1,-1.924934769E1,-4.433917236E1,5.151429159E1
7.309960617E1,1.760151672E1,-1.903755188E1,-4.443762207E1,5.144845992E1
7.310966517E1,1.743577576E1,-1.866893005E1,-4.468496704E1,5.147117159E1
7.311972417E1,1.759854126E1,-1.838565826E1,-4.460086060E1,5.135151264E1
7.312978317E1,1.776785278E1,-1.805747604E1,-4.481661987E1,5.148104943E1
7.313984217E1,1.751609802E1,-1.769607162E1,-4.479721069E1,5.125187535E1
7.314990117E1,1.768457031E1,-1.761012268E1,-4.480975342E1,5.129107573E1
7.315996117E1,1.774870300E1,-1.717734909E1,-4.489477539E1,5.124079076E1
7.317002017E1,1.768931580E1,-1.688114548E1,-4.513790894E1,5.133532691E1
7.318007917E1,1.797364807E1,-1.654041672E1,-4.480911255E1,5.103424319E1
7.319013817E1,1.783839417E1,-1.639697266E1,-4.494357300E1,5.105872866E1
7.320019717E1,1.767805481E1,-1.617042160E1,-4.491369629E1,5.090418716E1
7.321025617E1,1.778512573E1,-1.598275757E1,-4.496237183E1,5.092518156E1
7.322031517E1,1.756274414E1,-1.613489532E1,-4.497003174E1,5.090273650E1
7.323037517E1,1.766230774E1,-1.586691284E1,-4.532064819E1,5.116324062E1
7.324043417E1,1.769404602E1,-1.589004517E1,-4.456640625E1,5.051472425E1
7.325049317E1,1.774665833E1,-1.588577652E1,-4.472119141E1,5.066839980E1
7.326055217E1,1.776687622E1,-1.600641632E1,-4.492581177E1,5.089396641E1
7.327061117E1,1.769253540E1,-1.587192535E1,-4.499163818E1,5.088409702E1
7.328067017E1,1.758082581E1,-1.567883682E1,-4.527279663E1,5.103466934E1
7.329072917E1,1.744126892E1,-1.583810806E1,-4.534191895E1,5.109729095E1
7.330078917E1,1.748344421E1,-1.581847763E1,-4.568838501E1,5.141326269E1
7.331084817E1,1.741860962E1,-1.603821945E1,-4.537533569E1,5.118157416E1
7.332090717E1,1.736581421E1,-1.610240936E1,-4.523718262E1,5.106135311E1
7.333096617E1,1.746134949E1,-1.629500580E1,-4.487792969E1,5.083753055E1
7.334102517E1,1.742475891E1,-1.647782135E1,-4.497683716E1,5.097113595E1
7.335108417E1,1.764688110E1,-1.646304703E1,-4.486676025E1,5.094576043E1
7.336114317E1,1.782777405E1,-1.663633728E1,-4.445730591E1,5.070551542E1
7.337120217E1,1.753810120E1,-1.679645157E1,-4.431173706E1,5.052955393E1
7.338126217E1,1.734355164E1,-1.685313416E1,-4.475192261E1,5.086807930E1
7.339132117E1,1.735188293E1,-1.686049271E1,-4.467837524E1,5.080867318E1
7.340138017E1,1.735104370E1,-1.685208511E1,-4.445690918E1,5.061095004E1
7.341143917E1,1.732073975E1,-1.675784302E1,-4.442742920E1,5.054334569E1
7.342149817E1,1.743055725E1,-1.628345490E1,-4.466159058E1,5.063233060E1
7.343155717E1,1.764089966E1,-1.583105850E1,-4.518347168E1,5.102322870E1
7.344161617E1,1.755642700E1,-1.550818253E1,-4.536593628E1,5.105683136E1
7.345167617E1,1.764492798E1,-1.502679443E1,-4.543432617E1,5.100417658E1
7.346173517E1,1.762580872E1,-1.456820297E1,-4.574996948E1,5.114646985E1
7.347179417E1,1.783584595E1,-1.443564224E1,-4.537902832E1,5.085038229E1
7.348185317E1,1.803941345E1,-1.426422501E1,-4.548712158E1,5.097025390E1
7.349191217E1,1.844154358E1,-1.408150101E1,-4.532070923E1,5.091508505E1
7.350197117E1,1.823249817E1,-1.420304871E1,-4.517211914E1,5.074121530E1
7.351203017E1,1.821145630E1,-1.408852768E1,-4.504919434E1,5.059222928E1
7.352209017E1,1.812716675E1,-1.419850922E1,-4.510775757E1,5.064485789E1
7.353214917E1,1.783493042E1,-1.418612671E1,-4.507678223E1,5.050987260E1
7.354220817E1,1.775402832E1,-1.406875610E1,-4.512188721E1,5.048881188E1
7.355226717E1,1.768167114E1,-1.430022812E1,-4.532772827E1,5.071233547E1
7.356232617E1,1.770384216E1,-1.392489624E1,-4.516778564E1,5.047234513E1
7.357238517E1,1.783816528E1,-1.368307495E1,-4.535308838E1,5.061945581E1
7.358244417E1,1.768206787E1,-1.352526093E1,-4.564254761E1,5.078218545E1
7.359250317E1,1.780906677E1,-1.355596161E1,-4.568270874E1,5.087078565E1
7.360256317E1,1.822492981E1,-1.307736588E1,-4.563116455E1,5.084652145E1
7.361262217E1,1.792616272E1,-1.304173279E1,-4.563732910E1,5.073657371E1
7.362268117E1,1.774722290E1,-1.296902084E1,-4.543063354E1,5.046882094E1
7.363274017E1,1.765138245E1,-1.261535645E1,-4.556851196E1,5.046987025E1
7.364279917E1,1.791278076E1,-1.262487411E1,-4.564224243E1,5.063071652E1
7.365285817E1,1.792190552E1,-1.268091965E1,-4.559829712E1,5.060835031E1
7.366291717E1,1.778019714E1,-1.257078171E1,-4.567108154E1,5.059651819E1
7.367297717E1,1.767895508E1,-1.252987289E1,-4.580352783E1,5.067056670E1
7.368303617E1,1.749034119E1,-1.232089996E1,-4.586248779E1,5.060715757E1
7.369309517E1,1.721214294E1,-1.201485443E1,-4.626187134E1,5.080133198E1
7.370315417E1,1.726779175E1,-1.183026886E1,-4.630026245E1,5.081187062E1
7.371321317E1,1.720655823E1,-1.172729111E1,-4.626440430E1,5.073450609E1
7.372327217E1,1.732077026E1,-1.168549728E1,-4.641049194E1,5.089689275E1
7.373333117E1,1.716641235E1,-1.162766647E1,-4.619998169E1,5.063918097E1
7.374339117E1,1.701649475E1,-1.169120026E1,-4.637747192E1,5.076529483E1
7.375345017E1,1.687176514E1,-1.159862900E1,-4.630038452E1,5.062519393E1
7.376350917E1,1.681448364E1,-1.193841553E1,-4.614254761E1,5.054094702E1
7.377356817E1,1.687934875E1,-1.207161331E1,-4.640277100E1,5.083161829E1
7.378362717E1,1.691615295E1,-1.206531143E1,-4.622000122E1,5.067560048E1
7.379368617E1,1.696595764E1,-1.223221588E1,-4.621853638E1,5.073089718E1
7.380374517E1,1.700172424E1,-1.239786148E1,-4.581692505E1,5.041781647E1
7.381380517E1,1.697839355E1,-1.216087341E1,-4.590121460E1,5.042890234E1
7.382386417E1,1.671992493E1,-1.225707626E1,-4.622711182E1,5.066298131E1
7.383392317E1,1.679081726E1,-1.215954590E1,-4.592346191E1,5.038601448E1
7.384398217E1,1.648542786E1,-1.209529495E1,-4.614486694E1,5.047191533E1
7.385403813E1,1.627250671E1,-1.225527573E1,-4.589367676E1,5.021171003E1
7.386409713E1,1.578770447E1,-1.216641235E1,-4.595861816E1,5.009458839E1
7.387415613E1,1.577951050E1,-1.219416046E1,-4.634579468E1,5.045416916E1
7.388421512E1,1.572625732E1,-1.224953079E1,-4.629067993E1,5.040032959E1
7.389427512E1,1.541053772E1,-1.254722977E1,-4.637615967E1,5.045459179E1
7.390433412E1,1.537442017E1,-1.276027298E1,-4.626467896E1,5.039462155E1
7.391439313E1,1.540907288E1,-1.282356262E1,-4.636096191E1,5.050962359E1
7.392445213E1,1.537832642E1,-1.319003296E1,-4.594485474E1,5.021353970E1
7.393451113E1,1.581466675E1,-1.318321228E1,-4.597894287E1,5.037820916E1
7.394457013E1,1.552404785E1,-1.348649216E1,-4.567474365E1,5.009055540E1
7.395462913E1,1.504855347E1,-1.350484467E1,-4.547082520E1,4.976379944E1
7.396468913E1,1.450196838E1,-1.373331070E1,-4.544885254E1,4.964382244E1
7.397474813E1,1.369334412E1,-1.370491409E1,-4.605096436E1,4.996022079E1
7.398480713E1,1.325241089E1,-1.359833908E1,-4.617504883E1,4.992670983E1
7.399486613E1,1.280049133E1,-1.378562927E1,-4.617932129E1,4.986407392E1
7.400492513E1,1.252487183E1,-1.390826035E1,-4.642910767E1,5.005970594E1
7.401498413E1,1.247964478E1,-1.385886765E1,-4.622106934E1,4.984171944E1
7.402504313E1,1.242163086E1,-1.383060837E1,-4.621231079E1,4.981124682E1
7.403510313E1,1.271310425E1,-1.371754456E1,-4.640014648E1,5.002766876E1
7.404516213E1,1.261172485E1,-1.368798447E1,-4.644210815E1,5.003284853E1
7.405522113E1,1.281066895E1,-1.346636963E1,-4.600033569E1,4.961337757E1
7.406528013E1,1.270652771E1,-1.357926178E1,-4.624423218E1,4.984356735E1
7.407533913E1,1.277732849E1,-1.345727158E1,-4.586407471E1,4.947597023E1
7.408539812E1,1.276043701E1,-1.347700119E1,-4.585028076E1,4.946419472E1
7.409545712E1,1.239660645E1,-1.358584595E1,-4.596475220E1,4.950767118E1
7.410551712E1,1.246067810E1,-1.331944275E1,-4.588494873E1,4.937716652E1
7.411557613E1,1.210334778E1,-1.336886978E1,-4.606353760E1,4.946784009E1
7.412563513E1,1.200425720E1,-1.301629257E1,-4.567672729E1,4.898866685E1
7.413569413E1,1.175758362E1,-1.325337982E1,-4.580996704E1,4.911665634E1
7.414575313E1,1.172798157E1,-1.309825897E1,-4.574313354E1,4.900555281E1
7.415581213E1,1.198524475E1,-1.300609970E1,-4.602496338E1,4.930620625E1
7.416587113E1,1.215225220E1,-1.262702179E1,-4.593951416E1,4.916866760E1
7.417593113E1,1.197080994E1,-1.232316971E1,-4.589480591E1,4.900504067E1
7.418599013E1,1.232814026E1,-1.224420166E1,-4.591671753E1,4.909428139E1
7.419604913E1,1.239776611E1,-1.219747162E1,-4.607833862E1,4.925135743E1
7.420610813E1,1.235314941E1,-1.186355591E1,-4.578350830E1,4.888224516E1
7.421616713E1,1.228309631E1,-1.220856857E1,-4.608053589E1,4.922742518E1
7.422622613E1,1.237876892E1,-1.222319794E1,-4.620098877E1,4.936772074E1
7.423628513E1,1.211506653E1,-1.183568573E1,-4.605804443E1,4.907343223E1
7.424634413E1,1.183767700E1,-1.193652344E1,-4.591931152E1,4.889984008E1
7.425640413E1,1.165454102E1,-1.198775101E1,-4.577642822E1,4.873413466E1
7.426646313E1,1.160600281E1,-1.203390121E1,-4.598318481E1,4.892818580E1
7.427652213E1,1.171536255E1,-1.172703171E1,-4.606207275E1,4.895393282E1
7.428658112E1,1.146443176E1,-1.165179062E1,-4.590161133E1,4.872530495E1
7.429664013E1,1.098103333E1,-1.141153336E1,-4.645739746E1,4.908254237E1
7.430669913E1,1.084085083E1,-1.098358154E1,-4.640780640E1,4.890651904E1
7.431675813E1,1.116368103E1,-1.082442474E1,-4.625128174E1,4.879525599E1
7.432681813E1,1.128073120E1,-1.094144058E1,-4.644262695E1,4.902945662E1
7.433687713E1,1.142446899E1,-1.080127716E1,-4.641659546E1,4.900700372E1
7.434693613E1,1.124821472E1,-1.041025162E1,-4.657171631E1,4.902877148E1
7.435699513E1,1.112190247E1,-1.044940567E1,-4.657086182E1,4.900746845E1
7.436705413E1,1.124919128E1,-1.033993912E1,-4.637307739E1,4.882541298E1
7.437711313E1,1.129623413E1,-1.015668869E1,-4.605596924E1,4.849655177E1
7.438717213E1,1.123580933E1,-1.009780884E1,-4.646817017E1,4.886205064E1
7.439723213E1,1.111502075E1,-9.759937286E0,-4.633303833E1,4.863692530E1
7.440729113E1,1.093043518E1,-9.875972748E0,-4.649526978E1,4.877314181E1
7.441735013E1,1.091290283E1,-9.889324188E0,-4.647079468E1,4.874858910E1
7.442740913E1,1.085606384E1,-9.668724060E0,-4.664627075E1,4.885911299E1
7.443746813E1,1.069779968E1,-9.708301544E0,-4.631985474E1,4.852033573E1
7.444752713E1,1.088175964E1,-9.676860809E0,-4.638519287E1,4.861728546E1
7.445758613E1,1.049353027E1,-9.866661072E0,-4.624234009E1,4.843365767E1
7.446764613E1,1.052227783E1,-9.993530273E0,-4.641702271E1,4.863259169E1
7.447770512E1,1.058961487E1,-1.019744110E1,-4.639642334E1,4.866986590E1
7.448776412E1,1.005870056E1,-1.043241501E1,-4.634432983E1,4.855728213E1
7.449782313E1,9.993408203E0,-1.040404892E1,-4.609957886E1,4.830407449E1
7.450788213E1,9.987045288E0,-1.013440323E1,-4.655099487E1,4.867691780E1
7.451794113E1,1.006446838E1,-1.038465881E1,-4.685269165E1,4.903375753E1
7.452800013E1,1.002188110E1,-1.036079788E1,-4.649664307E1,4.867979098E1
7.453806013E1,9.757614136E0,-1.042898560E1,-4.649560547E1,4.863965565E1
7.454811913E1,9.643569946E0,-1.074695587E1,-4.646578979E1,4.865763170E1
7.455817813E1,9.535583496E0,-1.053355408E1,-4.660006714E1,4.871806001E1
7.456823713E1,9.094253540E0,-1.073126602E1,-4.663110352E1,4.870652249E1
7.457829613E1,8.785186768E0,-1.077891159E1,-4.666284180E1,4.869071006E1
7.458835513E1,8.722183228E0,-1.056511307E1,-4.683383179E1,4.879657667E1
7.459841413E1,8.386764526E0,-1.066249084E1,-4.703973389E1,4.895674718E1
7.460847413E1,8.127731323E0,-1.040825653E1,-4.688839722E1,4.871256115E1
7.461853313E1,7.764129639E0,-1.023974228E1,-4.658032227E1,4.832039376E1
7.462859213E1,7.926208496E0,-1.025136948E1,-4.649954224E1,4.827134539E1
7.463865113E1,7.863998413E0,-1.026284409E1,-4.651214600E1,4.827575131E1
7.464871013E1,7.657272339E0,-1.002727890E1,-4.671853638E1,4.839216655E1
7.465876913E1,7.634307861E0,-1.014056778E1,-4.632061768E1,4.802825620E1
7.466882812E1,7.298400879E0,-1.033057785E1,-4.649435425E1,4.818415166E1
7.467888812E1,7.295120239E0,-1.055779648E1,-4.636404419E1,4.810728052E1
7.468894712E1,6.944122314E0,-1.053553009E1,-4.655352783E1,4.823327879E1
7.469900613E1,7.008682251E0,-1.077919006E1,-4.642877197E1,4.817617079E1
7.470906513E1,6.486557007E0,-1.095141220E1,-4.607937622E1,4.780499727E1
7.471912413E1,6.056274414E0,-1.146781921E1,-4.622338867E1,4.800823885E1
7.472918313E1,5.849243164E0,-1.135186768E1,-4.607846069E1,4.781530179E1
7.473924213E1,5.830093384E0,-1.148924637E1,-4.614706421E1,4.791183889E1
7.474930213E1,5.754959106E0,-1.130984879E1,-4.601181030E1,4.772964405E1
7.475936113E1,5.983535767E0,-1.127494812E1,-4.600061035E1,4.773869822E1
7.476942013E1,5.848449707E0,-1.088982010E1,-4.579067993E1,4.742972606E1
7.477947913E1,5.823684692E0,-1.067675781E1,-4.591967773E1,4.750289743E1
7.478953813E1,6.225189209E0,-1.040621567E1,-4.594055176E1,4.751396217E1
7.479959713E1,5.994613647E0,-9.974338531E0,-4.591766357E1,4.736934293E1
7.480965613E1,6.133468628E0,-9.828945160E0,-4.600524902E1,4.744165404E1
7.481971613E1,5.717666626E0,-1.010498047E1,-4.630548096E1,4.773887209E1
7.482977513E1,5.585403442E0,-9.715717316E0,-4.614990234E1,4.749110844E1
7.483983413E1,5.436874390E0,-9.674301147E0,-4.562353516E1,4.695379288E1
7.484989329E1,5.452804565E0,-9.619590759E0,-4.580398560E1,4.711979096E1
7.485995229E1,5.821670532E0,-9.917842865E0,-4.609722900E1,4.751010394E1
7.487001129E1,5.367355347E0,-9.662071228E0,-4.592065430E1,4.723209306E1
7.488007029E1,5.282028198E0,-9.509330750E0,-4.603790283E1,4.730555665E1
7.489013029E1,5.012680054E0,-9.376052856E0,-4.609210205E1,4.730242277E1
7.490018929E1,5.092636108E0,-9.068691254E0,-4.601403809E1,4.717486412E1
7.491024829E1,5.055755615E0,-8.931415558E0,-4.619970703E1,4.732593135E1
7.492030729E1,5.135360718E0,-8.788520813E0,-4.618057251E1,4.728906116E1
7.493036629E1,4.868438721E0,-8.815315247E0,-4.629055786E1,4.737327544E1
7.494042529E1,4.739303589E0,-8.766155243E0,-4.591873169E1,4.698761961E1
7.495048429E1,4.456481934E0,-8.646083832E0,-4.567004395E1,4.669440985E1
7.496054429E1,4.421463013E0,-8.549797058E0,-4.574121094E1,4.674298603E1
7.497060329E1,4.393432617E0,-8.404392242E0,-4.582617188E1,4.679715897E1
7.498066229E1,4.401428223E0,-8.447410583E0,-4.594296265E1,4.692000781E1
7.499072129E1,4.418960571E0,-8.341213226E0,-4.578045654E1,4.674348352E1
7.500078029E1,4.349822998E0,-8.197170258E0,-4.578884888E1,4.671973076E1
7.501083929E1,4.280563354E0,-8.236820221E0,-4.560821533E1,4.654328884E1
7.502089829E1,4.138061523E0,-8.179801941E0,-4.583990479E1,4.674750885E1
7.503095829E1,4.130249023E0,-8.353786469E0,-4.593338013E1,4.686918087E1
7.504101729E1,4.039459229E0,-8.297920227E0,-4.563973999E1,4.656348975E1
